{25,99}	354.685	0	
{76,99}	351.323	0	
{89,98}	378.436	0	
{80,98}	360.657	0	
{18,98}	360.093	0	
{14,99}	358.994	0	
{63,98}	364.37	0	
{22,98}	360.908	0	
{3,90}	37.9595	7.65922e-06	
{50,69}	33.8968	4.24135e-05	
{25,92}	33.4038	5.20789e-05	
{68,70}	27.4903	0.000581541	
{59,69}	26.4357	0.000884307	
{9,59}	26.153	0.000988819	
{40,90}	25.828	0.00112389	
{19,34}	24.8545	0.00164531	
{20,61}	24.7291	0.0017276	
{10,62}	23.96	0.00232742	
{27,43}	23.3463	0.00294693	
{29,37}	23.1722	0.0031501	
{17,93}	22.7975	0.00363418	
{34,85}	22.7543	0.00369451	
{40,61}	22.7072	0.00376123	
{18,50}	21.2513	0.00650893	
{18,69}	21.1135	0.00685208	
{5,91}	20.157	0.00975804	
{50,59}	20.1217	0.0098854	
{31,77}	20.0933	0.00998889	
{62,80}	19.8549	0.0108991	
{7,94}	19.8125	0.0110694	
{52,62}	19.7776	0.0112111	
{0,26}	19.6205	0.0118711	
{78,96}	19.4126	0.0128022	
{52,89}	19.1966	0.0138431	
{16,81}	19.0472	0.0146093	
{2,7}	18.6401	0.0169073	
{41,78}	18.6391	0.0169137	
{43,72}	18.4625	0.0180139	
{18,20}	18.2543	0.0193988	
{33,58}	18.2237	0.0196108	
{63,82}	17.988	0.0213167	
{39,53}	17.857	0.0223248	
{11,86}	17.6179	0.024281	
{31,79}	17.578	0.0246226	
{16,85}	17.5545	0.0248264	
{3,74}	17.2301	0.0278005	
{13,85}	17.2005	0.0280877	
{64,72}	17.1875	0.028215	
{35,76}	17.1471	0.0286132	
{49,90}	16.6751	0.0336757	
{90,92}	16.4723	0.0360982	
{2,60}	16.4146	0.0368155	
{24,49}	16.3557	0.0375625	
{15,27}	16.0948	0.0410433	
{75,85}	16.0928	0.0410716	
{72,91}	16.0197	0.042099	
{3,19}	15.9447	0.0431782	
{30,38}	15.8474	0.0446166	
{19,87}	15.8258	0.0449419	
{10,82}	15.5844	0.0487298	
{28,95}	15.5593	0.0491406	
{61,62}	15.487	0.0503394	
{60,79}	15.2978	0.0536069	
{32,90}	15.1922	0.0555149	
{6,36}	14.932	0.0604809	
{68,82}	14.811	0.0629259	
{15,63}	14.6706	0.065876	
{6,38}	14.5568	0.0683585	
{8,65}	14.3443	0.0732201	
{19,35}	14.2784	0.074792	
{23,95}	14.2113	0.076422	
{52,88}	14.1597	0.0776971	
{51,85}	14.1111	0.0789143	
{16,61}	14.0633	0.0801314	
{32,34}	13.9199	0.0838764	
{24,93}	13.8416	0.085989	
{1,14}	13.7306	0.0890644	
{3,10}	13.6864	0.0903153	
{27,48}	13.5703	0.0936766	
{57,82}	13.5584	0.0940282	
{30,31}	13.3808	0.0994023	
{9,84}	13.2117	0.104772	
{23,86}	12.9402	0.113925	
{45,49}	12.9326	0.11419	
{5,41}	12.7422	0.121034	
{28,74}	12.6753	0.123519	
{51,52}	12.3991	0.134265	
{14,95}	12.3121	0.137814	
{56,71}	11.8405	0.158463	
{47,75}	11.7725	0.161646	
{51,82}	11.398	0.18015	
{18,46}	10.2301	0.249246	
{51,89}	10.0456	0.261842	
{44,88}	9.6749	0.288589	
{51,97}	9.57461	0.29616	
{64,88}	8.81196	0.358406	
{15,25}	7.99839	0.433628	
{32,47}	7.46064	0.487843	
{4,61}	7.19852	0.515374	
