{23,99}	463.427	0	
{21,99}	460.603	0	
{71,99}	482.396	0	
{13,98}	500.093	0	
{57,88}	32.6119	7.2333e-05	
{13,75}	32.3044	8.21442e-05	
{0,71}	30.6014	0.000165398	
{29,71}	30.2679	0.000189519	
{45,71}	29.7391	0.000235035	
{29,92}	28.8524	0.000336577	
{26,91}	28.3572	0.000410893	
{2,71}	27.657	0.000544069	
{8,71}	27.4735	0.00058545	
{55,63}	26.5779	0.000835923	
{74,83}	25.3499	0.00135586	
{25,71}	25.3093	0.00137755	
{53,79}	25.2151	0.00142926	
{9,15}	24.8549	0.00164505	
{24,96}	24.6509	0.001781	
{22,55}	24.2345	0.00209317	
{11,29}	23.8506	0.0024277	
{21,88}	23.768	0.00250628	
{3,25}	23.4134	0.00287215	
{5,91}	23.3326	0.00296244	
{13,62}	23.2765	0.00302683	
{20,50}	23.026	0.00333102	
{10,43}	22.5935	0.00392731	
{72,76}	21.6883	0.0055273	
{72,80}	21.5136	0.00590136	
{9,96}	21.2448	0.00652487	
{12,15}	21.0303	0.00706749	
{33,70}	20.6558	0.00812007	
{31,64}	20.2776	0.00933543	
{41,83}	20.1736	0.00969892	
{6,77}	20.0331	0.0102114	
{17,43}	19.1273	0.0141934	
{38,39}	19.0495	0.0145971	
{21,50}	18.8774	0.0155292	
{36,46}	18.8699	0.0155714	
{22,70}	18.7648	0.0161695	
{8,26}	18.525	0.0176173	
{17,77}	18.472	0.0179534	
{15,79}	18.3711	0.0186101	
{72,92}	18.1919	0.0198331	
{58,67}	17.9249	0.021797	
{71,86}	17.6996	0.0235953	
{41,72}	17.3983	0.0262188	
{1,16}	17.3593	0.0265776	
{26,83}	17.1326	0.0287576	
{35,91}	16.9098	0.0310617	
{36,65}	16.3974	0.0370321	
{11,95}	16.3062	0.0382016	
{21,24}	16.2777	0.0385736	
{63,80}	16.1277	0.040588	
{39,47}	15.9778	0.0426994	
{1,69}	15.8935	0.0439305	
{9,58}	15.8716	0.0442553	
{72,85}	15.7449	0.0461808	
{26,65}	15.7275	0.04645	
{5,8}	15.6986	0.0469029	
{2,52}	15.5348	0.0495444	
{20,66}	15.3285	0.0530642	
{57,86}	15.3254	0.0531183	
{23,25}	15.3138	0.0533231	
{36,80}	15.2285	0.0548517	
{1,37}	15.2045	0.0552892	
{51,52}	15.1464	0.0563611	
{3,11}	14.9597	0.0599342	
{19,32}	14.8108	0.0629313	
{30,41}	14.624	0.0668818	
{4,32}	14.4295	0.071234	
{4,14}	14.3868	0.0722233	
{1,60}	14.156	0.0777899	
{38,82}	14.1125	0.0788799	
{75,92}	14.0506	0.0804558	
{64,69}	13.9998	0.08177	
{57,93}	13.7217	0.0893142	
{46,58}	13.6786	0.0905371	
{46,69}	13.5648	0.093838	
{76,85}	13.4999	0.0957686	
{11,12}	13.3758	0.0995574	
{70,81}	13.3683	0.0997892	
{34,42}	13.3581	0.100109	
{38,67}	13.1473	0.10688	
{19,21}	12.9173	0.114727	
{39,59}	12.8717	0.11634	
{23,47}	12.867	0.11651	
{20,52}	12.8581	0.116825	
{47,59}	12.6467	0.124596	
{34,94}	12.3919	0.134555	
{61,78}	11.9976	0.151309	
{15,33}	11.9622	0.152898	
{16,22}	11.6982	0.165188	
{64,72}	11.5124	0.174322	
{5,62}	11.4026	0.179914	
{73,74}	10.8234	0.21191	
{63,73}	10.5566	0.22811	
{24,63}	9.56451	0.296931	
{32,46}	7.49734	0.484042	
{11,49}	6.95406	0.541597	
