{4,99}	420.479	0	
{37,99}	426.507	0	
{13,98}	374.195	0	
{49,99}	412.168	0	
{1,98}	365.262	0	
{39,98}	367.311	0	
{12,86}	31.6097	0.000109385	
{52,94}	30.9913	0.000141006	
{60,73}	28.5124	0.000386009	
{10,86}	26.9122	0.000732103	
{46,76}	26.6477	0.000813123	
{6,53}	26.4738	0.000871082	
{35,73}	25.3066	0.00137902	
{1,12}	24.8497	0.00164835	
{2,5}	24.781	0.00169304	
{47,63}	24.487	0.00189801	
{12,71}	24.3239	0.00202194	
{6,23}	24.0907	0.00221291	
{64,86}	23.7312	0.00254197	
{43,73}	23.616	0.00265717	
{58,93}	23.5697	0.00270485	
{24,81}	23.1368	0.00319297	
{32,84}	23.0689	0.00327686	
{40,47}	22.9775	0.00339329	
{46,86}	21.7466	0.00540761	
{11,84}	21.6351	0.00563856	
{22,89}	21.4248	0.00610053	
{8,33}	21.4108	0.00613258	
{72,77}	20.9391	0.00731099	
{62,91}	20.8123	0.00766304	
{16,91}	20.6764	0.00805854	
{15,60}	20.3761	0.00900295	
{7,49}	20.2963	0.0092712	
{25,65}	20.2646	0.0093801	
{42,76}	20.0899	0.0100012	
{8,40}	19.8717	0.0108325	
{20,28}	19.8147	0.0110604	
{2,23}	19.7597	0.0112845	
{44,92}	19.6561	0.0117186	
{42,84}	19.5268	0.0122826	
{21,82}	19.2863	0.0134013	
{13,82}	19.2859	0.0134034	
{25,45}	19.0521	0.0145837	
{2,21}	18.9025	0.0153901	
{3,58}	18.7048	0.0165207	
{1,75}	18.3949	0.0184531	
{2,81}	18.2913	0.0191457	
{35,53}	18.2092	0.0197114	
{38,73}	17.7737	0.0229884	
{5,13}	17.7517	0.0231669	
{13,91}	17.7294	0.0233493	
{4,77}	17.6113	0.0243369	
{16,90}	17.5296	0.0250431	
{40,80}	17.4246	0.0259791	
{37,78}	17.4166	0.0260514	
{73,82}	16.5972	0.0345874	
{43,46}	16.5943	0.0346219	
{22,44}	16.5828	0.0347583	
{45,50}	16.3836	0.0372075	
{54,97}	16.3526	0.0376021	
{7,87}	16.2002	0.0396029	
{14,24}	16.0541	0.0416128	
{28,72}	15.6942	0.0469727	
{44,54}	15.3969	0.0518723	
{28,56}	15.3117	0.0533599	
{37,89}	14.9073	0.0609742	
{4,90}	14.8019	0.0631143	
{22,38}	14.5772	0.0679063	
{64,97}	14.3783	0.0724221	
{68,83}	14.1788	0.0772222	
{34,64}	14.0835	0.0796144	
{94,96}	14.0491	0.0804942	
{8,76}	13.6449	0.0915034	
{7,91}	13.5803	0.0933814	
{62,81}	13.4346	0.0977459	
{31,46}	13.2941	0.102124	
{15,74}	13.1954	0.105301	
{46,82}	12.943	0.113827	
{18,37}	12.8237	0.118061	
{44,49}	12.7992	0.118946	
{51,58}	12.6042	0.126213	
{68,92}	12.5074	0.129958	
{26,80}	12.3566	0.135986	
{1,18}	12.1891	0.142962	
{81,88}	12.1344	0.145307	
{8,51}	11.7953	0.160573	
{69,90}	11.731	0.163618	
{71,79}	11.4415	0.177915	
{3,51}	11.152	0.193237	
{18,48}	10.9748	0.203134	
{6,16}	10.9591	0.204026	
{39,74}	10.8227	0.211949	
{5,27}	10.8202	0.212098	
{21,63}	10.7018	0.219172	
{48,61}	10.3831	0.239158	
{51,63}	10.3204	0.243255	
{28,79}	9.73656	0.284005	
{26,42}	9.55158	0.297919	
{61,66}	9.39953	0.309721	
{58,77}	7.08407	0.52759	
