{29,99}	413.278	0	
{1,99}	409.052	0	
{64,98}	497.416	0	
{48,99}	410.672	0	
{31,98}	498.51	0	
{30,98}	490.475	0	
{70,78}	41.1703	1.93721e-06	
{57,97}	31.9013	9.70097e-05	
{78,90}	30.0901	0.000203768	
{54,58}	28.5487	0.000380411	
{18,27}	27.8683	0.000499948	
{18,78}	27.0504	0.00069297	
{38,83}	26.924	0.000728662	
{54,97}	26.7873	0.000769306	
{33,34}	26.6172	0.000822989	
{3,18}	25.8748	0.00110337	
{21,78}	25.7504	0.0011587	
{50,61}	25.0943	0.00149836	
{60,77}	25.0271	0.0015382	
{40,72}	24.8873	0.00162437	
{35,34}	24.8783	0.00163013	
{70,83}	24.3895	0.00197118	
{51,66}	24.0278	0.00226735	
{42,27}	23.6069	0.00266645	
{5,83}	22.8417	0.00357354	
{27,74}	22.5399	0.00400805	
{48,64}	22.5109	0.00405228	
{41,97}	22.417	0.00419916	
{14,24}	22.1565	0.00463412	
{67,96}	22.0011	0.00491375	
{10,33}	21.7946	0.00531096	
{35,63}	21.7776	0.00534497	
{3,16}	21.7485	0.00540376	
{0,8}	21.4058	0.00614421	
{6,81}	21.3345	0.00630989	
{54,67}	21.1565	0.00674323	
{26,57}	21.0565	0.00699893	
{44,51}	21.0504	0.0070148	
{6,70}	20.7942	0.00771472	
{2,62}	20.5443	0.00846157	
{31,42}	19.8246	0.0110205	
{54,77}	19.6226	0.0118622	
{32,48}	19.5913	0.0119981	
{61,72}	19.5418	0.0122156	
{67,93}	19.4188	0.0127734	
{68,81}	19.3624	0.0130373	
{25,53}	19.1271	0.0141945	
{10,19}	19.0948	0.0143607	
{55,77}	18.9787	0.0149738	
{1,59}	18.9649	0.0150485	
{0,63}	18.8696	0.015573	
{61,92}	18.7806	0.0160781	
{52,53}	18.7465	0.0162755	
{3,4}	18.6027	0.0171351	
{26,33}	18.5847	0.0172458	
{17,93}	18.5803	0.0172728	
{14,51}	18.2909	0.0191483	
{2,66}	17.9492	0.0216106	
{28,64}	17.9402	0.0216791	
{4,97}	17.9382	0.0216946	
{59,61}	17.4423	0.0258193	
{74,81}	17.3901	0.0262935	
{24,41}	16.9179	0.0309751	
{53,76}	16.5296	0.0353979	
{3,53}	16.4005	0.0369933	
{4,58}	16.2983	0.0383038	
{55,95}	16.2199	0.0393387	
{25,95}	16.2012	0.0395897	
{2,24}	16.0598	0.0415325	
{65,76}	15.9984	0.0424037	
{4,16}	15.7413	0.0462364	
{44,92}	15.3227	0.053167	
{74,76}	15.2342	0.0547493	
{3,67}	15.225	0.0549161	
{28,68}	15.1432	0.0564206	
{20,49}	15.0428	0.0583182	
{21,58}	15.0131	0.0588919	
{36,67}	14.3447	0.0732108	
{9,52}	14.1248	0.0785708	
{43,91}	13.8495	0.0857733	
{40,67}	13.6639	0.090957	
{49,77}	13.4422	0.0975144	
{8,44}	13.4309	0.0978582	
{60,95}	13.0047	0.111689	
{45,93}	12.879	0.116081	
{45,52}	12.2712	0.139506	
{60,61}	12.2062	0.142237	
{23,26}	12.0359	0.149607	
{40,52}	11.9559	0.153183	
{22,29}	11.6204	0.168963	
{42,92}	11.567	0.171594	
{30,69}	11.4915	0.175372	
{29,90}	11.4337	0.178313	
{10,48}	11.2261	0.189215	
{8,81}	10.6112	0.224716	
{17,34}	10.4314	0.236043	
{38,92}	9.89236	0.272662	
{39,59}	7.84326	0.448929	
{15,17}	7.28024	0.506721	
{68,80}	6.22349	0.622213	
