{71,99}	443.288	0	
{3,99}	450.902	0	
{21,99}	446.86	0	
{1,99}	445.625	0	
{15,99}	455.654	0	
{27,54}	39.8847	3.36617e-06	
{54,68}	33.3295	5.37112e-05	
{5,19}	33.2689	5.50828e-05	
{1,54}	33.2043	5.65803e-05	
{52,92}	31.929	9.59074e-05	
{38,92}	30.7147	0.00015791	
{54,96}	27.8643	0.00050075	
{13,86}	27.6099	0.000554401	
{42,81}	27.407	0.000601184	
{54,62}	27.3643	0.000611522	
{51,33}	26.4243	0.000888317	
{18,68}	26.4136	0.000892079	
{44,86}	26.288	0.000937478	
{31,54}	26.2827	0.00093946	
{63,92}	25.7341	0.00116617	
{3,37}	23.8264	0.00245049	
{33,57}	23.5217	0.00275522	
{30,92}	23.4306	0.00285324	
{51,66}	23.2242	0.00308797	
{18,23}	23.1672	0.00315611	
{6,53}	23.1095	0.00322649	
{37,77}	22.9332	0.00345109	
{22,93}	22.8855	0.00351434	
{14,27}	22.7648	0.00367976	
{63,65}	22.3014	0.00438712	
{25,33}	21.9347	0.00503834	
{2,58}	21.8891	0.00512544	
{10,12}	21.8341	0.0052326	
{12,81}	21.5782	0.00576012	
{60,63}	21.4601	0.00602061	
{14,32}	21.0421	0.00703634	
{26,34}	20.8907	0.00744359	
{1,77}	20.7902	0.00772626	
{42,58}	20.7222	0.00792325	
{66,92}	20.5411	0.00847168	
{74,79}	20.3625	0.00904835	
{53,65}	20.179	0.00967954	
{65,92}	20.147	0.00979401	
{8,86}	20.1258	0.00987029	
{2,44}	19.9011	0.0107169	
{63,96}	19.8956	0.0107382	
{39,62}	19.852	0.0109106	
{16,92}	19.6227	0.0118617	
{53,75}	19.2729	0.0134663	
{18,48}	19.0891	0.0143904	
{68,74}	18.8642	0.0156032	
{43,70}	18.4806	0.0178986	
{57,74}	17.9865	0.021328	
{58,59}	17.9265	0.0217843	
{28,72}	17.7142	0.0234742	
{39,67}	17.654	0.0239755	
{14,84}	17.2476	0.0276317	
{64,79}	17.213	0.0279656	
{15,87}	16.9712	0.0304108	
{32,78}	16.9365	0.0307776	
{11,62}	16.931	0.0308355	
{53,89}	16.8695	0.0314969	
{44,63}	16.7881	0.0323931	
{13,26}	16.6269	0.0342376	
{20,66}	16.545	0.0352112	
{86,94}	16.4081	0.0368977	
{30,67}	16.3271	0.0379306	
{21,22}	15.976	0.0427244	
{29,65}	15.8216	0.0450052	
{33,52}	15.4943	0.0502178	
{8,36}	15.4529	0.0509146	
{2,91}	15.452	0.05093	
{30,75}	15.4425	0.0510921	
{12,79}	15.4413	0.0511111	
{15,25}	14.9107	0.0609053	
{23,72}	14.4448	0.0708837	
{9,20}	13.9189	0.0839034	
{39,60}	13.3975	0.0988849	
{59,67}	13.3893	0.09914	
{31,39}	13.3566	0.100156	
{51,90}	13.2651	0.103047	
{56,85}	12.8264	0.117964	
{1,27}	12.823	0.118087	
{2,96}	12.7951	0.119096	
{18,89}	12.5015	0.130193	
{59,76}	12.2178	0.141748	
{88,90}	11.9218	0.154726	
{26,50}	11.588	0.170554	
{12,95}	11.4799	0.175961	
{11,56}	11.123	0.194827	
{80,90}	11.0614	0.198243	
{56,90}	10.9241	0.206038	
{34,52}	10.4311	0.236064	
{48,86}	10.4268	0.236339	
{20,79}	10.0817	0.259338	
{74,78}	10.0765	0.259697	
{32,58}	9.9594	0.267887	
{55,83}	8.89941	0.350853	
{59,87}	7.41335	0.492761	
