{15,98}	534.845	0	
{42,99}	436.28	0	
{37,99}	423.888	0	
{56,99}	437.191	0	
{57,99}	430.755	0	
{48,99}	439.788	0	
{11,99}	428.343	0	
{20,99}	434.966	0	
{94,98}	541.22	0	
{20,53}	31.2605	0.000126264	
{50,55}	28.5495	0.000380284	
{33,86}	27.7259	0.000529281	
{22,31}	27.532	0.000571927	
{65,81}	26.5949	0.000830286	
{32,86}	26.0088	0.00104666	
{1,55}	25.4325	0.00131268	
{1,70}	25.3871	0.00133622	
{73,78}	24.9703	0.00157265	
{86,96}	24.6	0.00181653	
{37,78}	23.7748	0.00249972	
{9,51}	23.2829	0.00301943	
{34,44}	22.5799	0.00394765	
{5,81}	22.2144	0.00453386	
{13,40}	22.0383	0.00484544	
{82,94}	21.9979	0.00491969	
{9,89}	21.6126	0.00568649	
{2,60}	21.545	0.00583228	
{56,89}	21.5272	0.00587136	
{55,56}	21.4386	0.00606926	
{77,80}	21.3802	0.00620309	
{43,71}	21.3081	0.00637255	
{26,57}	21.177	0.00669179	
{56,58}	21.122	0.00683039	
{40,58}	21.1075	0.00686722	
{15,40}	20.98	0.00720087	
{33,55}	20.7933	0.00771735	
{21,69}	20.7596	0.00781408	
{22,28}	20.7394	0.00787282	
{58,70}	20.2945	0.00927745	
{19,56}	20.1806	0.0096738	
{63,85}	20.0833	0.0100254	
{23,52}	19.9958	0.010352	
{68,85}	19.4327	0.0127094	
{10,44}	19.4209	0.0127636	
{32,79}	19.2635	0.0135123	
{4,75}	18.8101	0.0159091	
{32,90}	18.4349	0.0181923	
{21,96}	17.9439	0.0216508	
{6,93}	17.8761	0.0221746	
{18,31}	17.8013	0.0227665	
{77,81}	17.5962	0.0244661	
{18,56}	17.3157	0.0269848	
{58,75}	17.1645	0.0284411	
{39,91}	17.1407	0.0286768	
{4,83}	16.6514	0.0339505	
{80,91}	16.5905	0.034667	
{80,94}	16.4359	0.0365497	
{67,92}	16.4345	0.0365666	
{49,65}	16.1578	0.0401759	
{46,71}	15.8911	0.0439656	
{18,86}	15.574	0.0488999	
{90,93}	15.5624	0.0490889	
{1,72}	15.4811	0.0504393	
{33,71}	14.9381	0.0603602	
{0,93}	14.5634	0.0682129	
{1,84}	14.3498	0.0730916	
{16,41}	14.2974	0.0743359	
{12,47}	14.1579	0.0777415	
{21,46}	13.9857	0.0821389	
{34,54}	13.9544	0.082962	
{5,67}	13.7052	0.0897808	
{17,33}	13.676	0.0906114	
{7,63}	13.5864	0.0932028	
{14,21}	13.23	0.104177	
{12,46}	13.1452	0.106949	
{31,90}	13.0605	0.109784	
{3,37}	12.7886	0.119332	
{6,51}	12.4488	0.132274	
{60,90}	12.1777	0.143449	
{16,56}	12.1229	0.145804	
{8,21}	11.6897	0.165596	
{8,34}	11.5256	0.173659	
{11,35}	11.3983	0.180135	
{39,94}	11.335	0.183428	
{64,60}	11.1653	0.192506	
{6,25}	11.1074	0.195689	
{3,65}	10.9608	0.203929	
{28,95}	10.7371	0.217044	
{10,25}	10.6549	0.22203	
{20,48}	10.401	0.238003	
{65,68}	10.3419	0.241847	
{10,61}	10.2463	0.248165	
{2,5}	10.2354	0.248888	
{0,32}	10.2055	0.250895	
{36,90}	9.70433	0.286394	
{24,25}	9.5519	0.297894	
{71,91}	9.4609	0.304918	
{22,85}	8.4336	0.3923	
{63,91}	8.06952	0.426709	
{52,87}	6.18835	0.626143	
