{87,98}	467.224	0	
{57,98}	474.38	0	
{42,98}	473.483	0	
{56,99}	434.331	0	
{46,98}	477.561	0	
{72,97}	34.2604	3.64415e-05	
{42,80}	30.3164	0.000185807	
{8,77}	27.6653	0.000542266	
{15,72}	26.6988	0.000796809	
{18,56}	26.6669	0.000806929	
{18,39}	26.3483	0.000915423	
{68,61}	25.8374	0.00111975	
{5,78}	25.1328	0.00147603	
{88,89}	23.7934	0.00248188	
{72,84}	23.5869	0.00268707	
{20,87}	22.909	0.00348303	
{81,85}	22.3416	0.00432077	
{64,95}	21.3565	0.00625824	
{51,52}	21.2429	0.00652949	
{41,72}	21.1624	0.0067284	
{5,14}	21.1574	0.00674096	
{64,72}	20.6768	0.00805752	
{64,81}	20.5177	0.00854503	
{13,47}	20.4685	0.0087017	
{44,96}	20.1861	0.00965439	
{11,48}	19.8597	0.0108801	
{15,89}	19.7564	0.0112982	
{1,57}	19.2469	0.0135937	
{59,78}	19.1594	0.0140302	
{42,61}	19.1041	0.0143126	
{65,67}	18.7952	0.0159942	
{2,52}	18.5605	0.0173952	
{25,26}	18.5032	0.0177546	
{70,72}	18.3467	0.018772	
{44,89}	18.1971	0.0197962	
{38,51}	18.1561	0.0200863	
{53,77}	17.9464	0.0216317	
{31,57}	17.7543	0.0231457	
{42,63}	17.5186	0.0251398	
{40,87}	17.5083	0.0252304	
{42,81}	17.3787	0.0263984	
{25,50}	17.1946	0.0281456	
{21,24}	17.0824	0.0292623	
{29,43}	16.9863	0.0302519	
{43,94}	16.5404	0.0352666	
{18,86}	16.4261	0.0366713	
{3,25}	16.3946	0.0370683	
{72,88}	16.338	0.0377901	
{10,50}	16.2051	0.0395362	
{10,38}	16.1369	0.0404615	
{1,5}	16.0331	0.0419085	
{55,95}	15.9246	0.0434728	
{15,95}	15.9218	0.0435137	
{44,73}	15.5487	0.0493143	
{19,75}	15.4608	0.0507814	
{42,50}	15.2874	0.0537927	
{19,89}	15.2499	0.0544651	
{39,50}	15.1411	0.0564594	
{70,91}	15.0492	0.0581955	
{24,83}	14.911	0.0608999	
{33,68}	14.9052	0.0610151	
{12,71}	14.5642	0.0681935	
{69,86}	14.5334	0.068878	
{11,93}	14.5301	0.0689526	
{1,60}	14.4205	0.0714431	
{93,97}	14.1169	0.0787697	
{56,91}	14.0539	0.080371	
{49,54}	13.943	0.0832644	
{63,73}	13.9123	0.0840811	
{28,66}	13.825	0.0864432	
{26,30}	13.7177	0.0894262	
{41,87}	13.687	0.0902969	
{18,54}	13.5028	0.0956815	
{11,89}	13.2358	0.10399	
{29,53}	13.1827	0.105715	
{44,84}	13.1079	0.108192	
{71,80}	13.0894	0.108809	
{1,30}	12.9787	0.112586	
{6,53}	12.8672	0.1165	
{67,87}	12.6301	0.125227	
{10,92}	12.4865	0.130781	
{9,76}	12.226	0.141401	
{52,69}	12.2128	0.141958	
{31,71}	12.1096	0.146382	
{2,7}	11.8458	0.158219	
{5,10}	11.7013	0.165039	
{39,40}	11.1438	0.193686	
{77,79}	11.1059	0.195771	
{45,82}	11.0894	0.196687	
{16,81}	10.6682	0.221217	
{17,40}	10.5261	0.230023	
{2,74}	10.5057	0.23131	
{22,68}	10.3203	0.243263	
{41,73}	10.2233	0.249702	
{2,60}	9.99977	0.265042	
{46,63}	9.9436	0.269007	
{2,93}	9.77303	0.281319	
{7,18}	9.56217	0.297109	
{5,18}	8.94302	0.347126	
{22,37}	7.18074	0.517263	
