{41,98}	438.698	0	
{67,99}	440.517	0	
{12,99}	439.843	0	
{61,99}	436.171	0	
{28,99}	439.205	0	
{7,98}	424.535	0	
{81,98}	434.575	0	
{69,98}	433.344	0	
{11,18}	29.8135	0.000228034	
{76,93}	28.5284	0.000383527	
{47,56}	24.9931	0.00155873	
{21,25}	24.4022	0.00196154	
{10,20}	24.1782	0.0021393	
{33,88}	23.7418	0.00253166	
{47,67}	22.7621	0.00368343	
{3,47}	22.1673	0.00461521	
{22,91}	22.0226	0.00487426	
{30,55}	21.4977	0.00593656	
{2,15}	21.4431	0.00605891	
{4,52}	20.6912	0.00801462	
{2,59}	20.6502	0.00813717	
{44,70}	20.5968	0.00829913	
{45,72}	20.4733	0.0086863	
{15,22}	20.3695	0.00902502	
{7,85}	20.249	0.00943412	
{5,54}	20.2241	0.00952075	
{73,77}	19.9002	0.0107203	
{13,57}	19.8237	0.011024	
{48,80}	19.7857	0.0111778	
{45,54}	19.7772	0.0112126	
{13,80}	19.5982	0.0119679	
{23,78}	19.5152	0.0123346	
{76,97}	19.4259	0.0127404	
{8,66}	19.3042	0.0133148	
{77,88}	19.2721	0.0134702	
{61,79}	19.101	0.0143286	
{32,95}	19.0824	0.0144251	
{32,49}	18.7592	0.0162016	
{45,67}	18.7101	0.0164893	
{59,78}	18.6926	0.016593	
{73,92}	18.5554	0.0174271	
{45,78}	18.4827	0.0178848	
{0,6}	18.4574	0.0180471	
{35,76}	18.1142	0.0203864	
{43,97}	17.9618	0.021515	
{83,86}	17.936	0.0217114	
{36,78}	17.936	0.0217118	
{62,81}	17.9247	0.0217982	
{25,36}	17.9136	0.0218836	
{69,81}	17.5681	0.0247084	
{19,40}	17.4632	0.0256315	
{6,53}	17.338	0.0267758	
{67,93}	17.2748	0.0273719	
{73,76}	17.2621	0.027493	
{66,82}	17.1525	0.0285598	
{17,44}	17.15	0.0285849	
{31,96}	17.1326	0.0287571	
{31,74}	16.8556	0.0316487	
{0,82}	16.7907	0.032364	
{3,9}	16.6938	0.0334601	
{57,69}	16.6753	0.0336737	
{44,45}	16.2897	0.0384159	
{77,97}	16.2016	0.0395842	
{57,72}	16.1349	0.0404894	
{46,64}	16.0982	0.0409964	
{6,92}	15.5412	0.0494386	
{51,68}	15.4768	0.0505114	
{13,67}	15.3202	0.0532111	
{28,59}	15.3004	0.0535607	
{32,53}	15.2429	0.0545908	
{1,50}	15.1375	0.0565259	
{89,94}	15.0585	0.0580179	
{16,68}	14.9796	0.0595427	
{30,91}	14.877	0.0615827	
{4,77}	14.6951	0.0653533	
{72,78}	14.5168	0.0692505	
{80,93}	14.4475	0.0708219	
{35,65}	14.4156	0.0715559	
{23,66}	14.2188	0.0762367	
{9,19}	13.7339	0.0889705	
{24,33}	13.6735	0.0906816	
{41,96}	13.5565	0.0940815	
{40,46}	13.468	0.0967289	
{41,85}	13.4236	0.0980823	
{12,14}	13.0333	0.11071	
{27,93}	12.7929	0.119177	
{0,42}	12.7782	0.119713	
{65,85}	12.6809	0.123312	
{23,75}	12.5502	0.12829	
{23,59}	12.3883	0.134701	
{45,80}	12.0827	0.147551	
{33,66}	11.4403	0.177979	
{28,90}	11.0368	0.199623	
{49,97}	10.1477	0.254815	
{6,96}	10.0597	0.260857	
{43,46}	9.71094	0.285903	
{32,57}	9.30772	0.317006	
{58,92}	8.76168	0.362797	
{31,33}	7.78595	0.454654	
{43,75}	6.2703	0.616983	
